id,text,mark 
9293,видео нлмк созданы из стали признано лучшем корпоративным видео 2 14 предлагаем еще раз посмотреть его ССЫЛКА ХЭШТЕГ,-1
9294,нлмк повысит производительность одной из доменных печей ССЫЛКА ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ,-1
9295,группа нлмк сэкономила 425 млн рублей за счет внедрения технологии пут на липецкой площадке ССЫЛКА ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ,1
9296,нлмк проводит конкурс творческих работ школах липецка ССЫЛКА ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ,-1
9297,нлмк планирует анонсировать новую дивидендную политику следующем месяце bloomberg business ССЫЛКА ХЭШТЕГ ХЭШТЕГ,-1
9298,объявляется конкурс историй юбилею великой победы ССЫЛКА ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ ССЫЛКА,1
9299,нлмк выступил спонсором благотворительного концерта честь 7 летия великой победы ССЫЛКА ХЭШТЕГ ХЭШТЕГ,0
9300,работников нлмк поздравили днем защитника отечества подробнее ССЫЛКА ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ,-1
9301,девяти работникам нлмк вручены высокие государственные награды ССЫЛКА ХЭШТЕГ ХЭШТЕГ ХЭШТЕГ ССЫЛКА,-1
9302,на нлмк калуга освоили новый вид продукции стальной уголок читать дальше ССЫЛКА ХЭШТЕГ ХЭШТЕГ ССЫЛКА,-1
9303,группа нлмк пгк реализуют пилотный проект по аутсорсингу транспортной логистики предприятий нлмк сорт ССЫЛКА ХЭШТЕГ ХЭШТЕГ,0
9304,ХЭШТЕГ ХЭШТЕГ 9 2 по 15 4 проводят конкурс историй великой отечественной войне подробности здесьССЫЛКА ХЭШТЕГ,0
