id,text,mark
243,"Австрия продолжает наращивать импорт российского газа после рекордного для республики 2017 года
https://t.co/wuuMOvSN0x",1
244,"Алексей Миллер и Министр иностранных дел Пакистана Асиф Мухаммад Хаваджа обсудили возможность поставок СПГ в республику
https://t.co/rGSlh0e1X6 https://t.co/JUrP1Glng9",1
245,"«Газпром» реализует проекты строительства трех газопроводов в Удмуртии
https://t.co/N8lVlCgcUY",1
246,"В 2018 году «Газпром» продолжит эффективно оптимизировать затраты
https://t.co/jzEYPw2QNc",0
247,"Работа «Газпрома» в сферах производственной и экологической безопасности ведется на мировом уровне
https://t.co/n8ffaQtx4U https://t.co/ST0jf0RzCi",-1
248,"В 2009–2017 годах потери газа в Единой системе газоснабжения снижены в 2,4 раза
https://t.co/paIuLtgsyu https://t.co/GaH4nF4IFm",-1
249,"Уровень расчетов российских потребителей за газ вырос до 97,4%
https://t.co/qNrQHlPzOm",-1
250,"RT @Wintershall_com: Thank you for 25 years of reliable partnership. Happy birthday, #Gazprom! https://t.co/QfNJl2CY1a",0
251,"Алексей Миллер провел селекторное совещание, посвященное 25-летию «Газпрома»
#Газпром25
https://t.co/hpMIiIXZ5C https://t.co/fstUOhz5FW",0
252,"«Газпром» расширил газозаправочную сеть Краснодарского края до 14 станций
https://t.co/jcA7TrfIre https://t.co/wUjwEoi0PR",0
253,"Совет директоров рассмотрел вопросы проведения годового Общего собрания акционеров
https://t.co/RypGm6QEWR",-1
254,https://t.co/WRGQBKwfaL,-1
255,https://t.co/DqfZ4V7eA7,0
256,"«Газпром» и ЧТПЗ обсудили разработку инновационной продукции
https://t.co/x3d3GlKAaq https://t.co/YwE5WBfQI6",0
257,"«Газпром» и ТМК обсудили поставки трубной продукции
https://t.co/3qDnJkApk8 https://t.co/C423SjWhDa",0
258,https://t.co/16XUES4vQu,0
259,"Рассвет на строительной площадке Установки комплексной подготовки газа № 3 Чаяндинского месторождения. Фото Егора Стыценко, ООО ""Газпром добыча Ноябрьск""
https://t.co/Glg5irjABF https://t.co/eKAqNyGgON",0
260,"Строительство газопровода ""Сила Сибири"". Фото: ООО ""Стройгазконсалтинг""
https://t.co/CJQu1CCZkN https://t.co/gJtfuuocFj",1
261,"«Газпром» и Молдова обсудили ход сотрудничества в энергетической сфере
https://t.co/hwMBItiyl6 https://t.co/sypKH2GfvO",0
262,"Выступление Алексея Миллера на предновогоднем селекторном совещании
https://t.co/qpF1TPzikj https://t.co/EqLW8t2fTf",0
263,https://t.co/tRbePpiOBg,0
264,https://t.co/LKGJ3TLJ3c,0
265,"Алексей Миллер: заложена основа еще одного трубопроводного маршрута поставок российского газа в Китай
https://t.co/An1yX2x6wh https://t.co/fgL2LDzqat",0
266,https://t.co/enPDt7zLGa,0
267,"Система менеджмента качества «Газпрома» прошла международную сертификацию
https://t.co/58eTDaTzGJ https://t.co/8oq8U2BO6u",0
268,"В условиях роста спроса на сжиженный газ «Газпром» продолжает развитие этого направления бизнеса
https://t.co/wHmKm6dkae https://t.co/Z66uhbN3pX",0
269,"Беспрецедентный рост экспорта «Газпрома» — одно из ключевых событий 2017 года
https://t.co/73yj7Q6UGN https://t.co/kxGHeqfqIT",0
